date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:41:18	166583/166583	---M-Z	200	added ('OK')	text/html	etag:%2228ab7-5fe9e7afeb7d3-gzip%22	https://themesbrand.com/minia/layouts/index.html	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/index.html	(from )
12:41:19	24/24	---M--	200	added ('OK')	text/plain	etag:%2218-5afe3c4199080%22	https://themesbrand.com/robots.txt		(from )
12:41:20	15086/15086	---M--	200	added ('OK')	image/vnd.microsoft.icon	etag:%223aee-5c4f5067e9f45%22	https://themesbrand.com/minia/layouts/assets/images/favicon.ico	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/images/favicon.ico	(from https://themesbrand.com/minia/layouts/index.html)
12:41:20	692/692	---M-Z	200	added ('OK')	text/css	etag:%222b4-5c4f5067f1c48-gzip%22	https://themesbrand.com/minia/layouts/assets/libs/admin-resources/jquery.vectormap/jquery-jvectormap-1.2.2.css	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/libs/admin-resources/jquery.vectormap/jquery-jvectormap-1.2.2.css	(from https://themesbrand.com/minia/layouts/index.html)
12:41:20	1831/1831	---M-Z	200	added ('OK')	text/css	etag:%22727-5d913f66656ed-gzip%22	https://themesbrand.com/minia/layouts/assets/css/preloader.min.css	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/css/preloader.min.css	(from https://themesbrand.com/minia/layouts/index.html)
12:41:21	296686/296686	---M-Z	200	added ('OK')	text/css	etag:%22486ee-5fe9e7afe88f3-gzip%22	https://themesbrand.com/minia/layouts/assets/css/bootstrap.min.css	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/css/bootstrap.min.css	(from https://themesbrand.com/minia/layouts/index.html)
12:41:22	98803/98803	---M-Z	200	added ('OK')	text/css	etag:%22181f3-5fe9e7afe7953-gzip%22	https://themesbrand.com/minia/layouts/assets/css/app.min.css	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/css/app.min.css	(from https://themesbrand.com/minia/layouts/index.html)
12:41:22	435032/435032	---MCZ	200	added ('OK')	text/css	etag:%226a358-5d913f66656ed-gzip%22	https://themesbrand.com/minia/layouts/assets/css/icons.min.css	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/css/icons.min.css	(from https://themesbrand.com/minia/layouts/index.html)
12:41:23	1268/1268	---M--	200	added ('OK')	image/svg+xml	etag:%224f4-5c4f5067e9f45%22	https://themesbrand.com/minia/layouts/assets/images/logo-sm.svg	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/images/logo-sm.svg	(from https://themesbrand.com/minia/layouts/index.html)
12:41:23	1242/1242	---M--	200	added ('OK')	image/jpeg	etag:%224da-5c4f5067e9f45%22	https://themesbrand.com/minia/layouts/assets/images/flags/us.jpg	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/images/flags/us.jpg	(from https://themesbrand.com/minia/layouts/index.html)
12:41:23	1039/1039	---M--	200	added ('OK')	image/jpeg	etag:%2240f-5c4f5067e9f45%22	https://themesbrand.com/minia/layouts/assets/images/flags/spain.jpg	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/images/flags/spain.jpg	(from https://themesbrand.com/minia/layouts/index.html)
12:41:24	663/663	---M--	200	added ('OK')	image/jpeg	etag:%22297-5c4f5067e9f45%22	https://themesbrand.com/minia/layouts/assets/images/flags/germany.jpg	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/images/flags/germany.jpg	(from https://themesbrand.com/minia/layouts/index.html)
12:41:24	637/637	---M--	200	added ('OK')	image/jpeg	etag:%2227d-5c4f5067e9f45%22	https://themesbrand.com/minia/layouts/assets/images/flags/italy.jpg	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/images/flags/italy.jpg	(from https://themesbrand.com/minia/layouts/index.html)
12:41:24	633/633	---M--	200	added ('OK')	image/jpeg	etag:%22279-5c4f5067e9f45%22	https://themesbrand.com/minia/layouts/assets/images/flags/russia.jpg	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/images/flags/russia.jpg	(from https://themesbrand.com/minia/layouts/index.html)
12:41:25	1454/1454	---M--	200	added ('OK')	image/png	etag:%225ae-5c4f5067e9f45%22	https://themesbrand.com/minia/layouts/assets/images/brands/github.png	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/images/brands/github.png	(from https://themesbrand.com/minia/layouts/index.html)
12:41:25	701/701	---M--	200	added ('OK')	image/png	etag:%222bd-5c4f5067e9f45%22	https://themesbrand.com/minia/layouts/assets/images/brands/bitbucket.png	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/images/brands/bitbucket.png	(from https://themesbrand.com/minia/layouts/index.html)
12:41:26	911/911	---M--	200	added ('OK')	image/png	etag:%2238f-5c4f5067e9f45%22	https://themesbrand.com/minia/layouts/assets/images/brands/dribbble.png	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/images/brands/dribbble.png	(from https://themesbrand.com/minia/layouts/index.html)
12:41:26	772/772	---M--	200	added ('OK')	image/png	etag:%22304-5c4f5067e9f45%22	https://themesbrand.com/minia/layouts/assets/images/brands/dropbox.png	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/images/brands/dropbox.png	(from https://themesbrand.com/minia/layouts/index.html)
12:41:26	1428/1428	---M--	200	added ('OK')	image/png	etag:%22594-5c4f5067e9f45%22	https://themesbrand.com/minia/layouts/assets/images/brands/mail_chimp.png	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/images/brands/mail_chimp.png	(from https://themesbrand.com/minia/layouts/index.html)
12:41:27	1477/1477	---M--	200	added ('OK')	image/png	etag:%225c5-5c4f5067e9f45%22	https://themesbrand.com/minia/layouts/assets/images/brands/slack.png	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/images/brands/slack.png	(from https://themesbrand.com/minia/layouts/index.html)
12:41:27	13535/13535	---M--	200	added ('OK')	image/jpeg	etag:%2234df-5c4f5067eaee5%22	https://themesbrand.com/minia/layouts/assets/images/users/avatar-3.jpg	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/images/users/avatar-3.jpg	(from https://themesbrand.com/minia/layouts/index.html)
12:41:28	10483/10483	---M--	200	added ('OK')	image/jpeg	etag:%2228f3-5c4f5067eaee5%22	https://themesbrand.com/minia/layouts/assets/images/users/avatar-6.jpg	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/images/users/avatar-6.jpg	(from https://themesbrand.com/minia/layouts/index.html)
12:41:28	10282/10282	---M--	200	added ('OK')	image/jpeg	etag:%22282a-5c4f5067eaee5%22	https://themesbrand.com/minia/layouts/assets/images/users/avatar-1.jpg	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/assets/images/users/avatar-1.jpg	(from https://themesbrand.com/minia/layouts/index.html)
12:41:29	104881/104881	---M-Z	200	added ('OK')	text/html	etag:%22199b1-5fe9e7afe69b3-gzip%22	https://themesbrand.com/minia/layouts/apps-contacts-profile.html	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/apps-contacts-profile.html	(from https://themesbrand.com/minia/layouts/index.html)
12:41:30	13665/13665	---M-Z	200	added ('OK')	text/html	etag:%223561-5cd08418e25f2-gzip%22	https://themesbrand.com/minia/layouts/auth-lock-screen.html	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/auth-lock-screen.html	(from https://themesbrand.com/minia/layouts/index.html)
12:41:30	13489/13489	---M-Z	200	added ('OK')	text/html	etag:%2234b1-5f33b9467ce02-gzip%22	https://themesbrand.com/minia/layouts/auth-logout.html	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/auth-logout.html	(from https://themesbrand.com/minia/layouts/index.html)
12:41:30	58109/58109	---M-Z	200	added ('OK')	text/html	etag:%22e2fd-5fe9e7afe5a13-gzip%22	https://themesbrand.com/minia/layouts/apps-calendar.html	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/apps-calendar.html	(from https://themesbrand.com/minia/layouts/index.html)
12:41:31	104086/104086	---M-Z	200	added ('OK')	text/html	etag:%2219696-5fe9e7afe69b3-gzip%22	https://themesbrand.com/minia/layouts/apps-chat.html	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/apps-chat.html	(from https://themesbrand.com/minia/layouts/index.html)
12:41:31	83914/83914	---M-Z	200	added ('OK')	text/html	etag:%22147ca-5fe9e7afe69b3-gzip%22	https://themesbrand.com/minia/layouts/apps-email-inbox.html	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/apps-email-inbox.html	(from https://themesbrand.com/minia/layouts/index.html)
12:41:31	63599/63599	---M-Z	200	added ('OK')	text/html	etag:%22f86f-5fe9e7afe69b3-gzip%22	https://themesbrand.com/minia/layouts/apps-email-read.html	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/apps-email-read.html	(from https://themesbrand.com/minia/layouts/index.html)
12:41:32	93915/93915	---M-Z	200	added ('OK')	text/html	etag:%2216edb-5fe9e7afe69b3-gzip%22	https://themesbrand.com/minia/layouts/apps-invoices-list.html	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/apps-invoices-list.html	(from https://themesbrand.com/minia/layouts/index.html)
12:41:32	56627/56627	---M-Z	200	added ('OK')	text/html	etag:%22dd33-5fe9e7afe69b3-gzip%22	https://themesbrand.com/minia/layouts/apps-invoices-detail.html	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/apps-invoices-detail.html	(from https://themesbrand.com/minia/layouts/index.html)
12:41:32	71924/71924	---M-Z	200	added ('OK')	text/html	etag:%22118f4-5fe9e7afe69b3-gzip%22	https://themesbrand.com/minia/layouts/apps-contacts-grid.html	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/apps-contacts-grid.html	(from https://themesbrand.com/minia/layouts/index.html)
12:41:33	82715/82715	---M-Z	200	added ('OK')	text/html	etag:%221431b-5fe9e7afe69b3-gzip%22	https://themesbrand.com/minia/layouts/apps-contacts-list.html	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/apps-contacts-list.html	(from https://themesbrand.com/minia/layouts/index.html)
12:41:33	60576/60576	---M-Z	200	added ('OK')	text/html	etag:%22eca0-5fe9e7afe5a13-gzip%22	https://themesbrand.com/minia/layouts/apps-blog-grid.html	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/apps-blog-grid.html	(from https://themesbrand.com/minia/layouts/index.html)
12:41:33	64130/64130	---M-Z	200	added ('OK')	text/html	etag:%22fa82-5fe9e7afe5a13-gzip%22	https://themesbrand.com/minia/layouts/apps-blog-list.html	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/apps-blog-list.html	(from https://themesbrand.com/minia/layouts/index.html)
12:41:34	72739/72739	---M-Z	200	added ('OK')	text/html	etag:%2211c23-5fe9e7afe5a13-gzip%22	https://themesbrand.com/minia/layouts/apps-blog-detail.html	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/apps-blog-detail.html	(from https://themesbrand.com/minia/layouts/index.html)
12:41:34	17534/17534	---M-Z	200	added ('OK')	text/html	etag:%22447e-5c67448881df2-gzip%22	https://themesbrand.com/minia/layouts/auth-login.html	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/auth-login.html	(from https://themesbrand.com/minia/layouts/index.html)
12:41:34	17017/17017	---M-Z	200	added ('OK')	text/html	etag:%224279-5c67448881df2-gzip%22	https://themesbrand.com/minia/layouts/auth-register.html	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/auth-register.html	(from https://themesbrand.com/minia/layouts/index.html)
12:41:35	13493/13493	---M-Z	200	added ('OK')	text/html	etag:%2234b5-5c67448881df2-gzip%22	https://themesbrand.com/minia/layouts/auth-recoverpw.html	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/auth-recoverpw.html	(from https://themesbrand.com/minia/layouts/index.html)
12:41:35	13030/13030	---M-Z	200	added ('OK')	text/html	etag:%2232e6-5c4f506819cf6-gzip%22	https://themesbrand.com/minia/layouts/auth-confirm-mail.html	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/auth-confirm-mail.html	(from https://themesbrand.com/minia/layouts/index.html)
12:41:35	13315/13315	---M-Z	200	added ('OK')	text/html	etag:%223403-5c67448881df2-gzip%22	https://themesbrand.com/minia/layouts/auth-email-verification.html	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/auth-email-verification.html	(from https://themesbrand.com/minia/layouts/index.html)
12:41:36	17367/17367	---M-Z	200	added ('OK')	text/html	etag:%2243d7-5d200af1c45db-gzip%22	https://themesbrand.com/minia/layouts/auth-two-step-verification.html	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/auth-two-step-verification.html	(from https://themesbrand.com/minia/layouts/index.html)
12:41:36	48590/48590	---M-Z	200	added ('OK')	text/html	etag:%22bdce-5fe9e7afec773-gzip%22	https://themesbrand.com/minia/layouts/pages-starter.html	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/pages-starter.html	(from https://themesbrand.com/minia/layouts/index.html)
12:41:36	7162/7162	---M-Z	200	added ('OK')	text/html	etag:%221bfa-5f33b94684b03-gzip%22	https://themesbrand.com/minia/layouts/pages-maintenance.html	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/pages-maintenance.html	(from https://themesbrand.com/minia/layouts/index.html)
12:41:37	5677/5677	---M-Z	200	added ('OK')	text/html	etag:%22162d-5f33b94684b03-gzip%22	https://themesbrand.com/minia/layouts/pages-comingsoon.html	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/pages-comingsoon.html	(from https://themesbrand.com/minia/layouts/index.html)
12:41:37	68707/68707	---M-Z	200	added ('OK')	text/html	etag:%2210c63-5fe9e7afec773-gzip%22	https://themesbrand.com/minia/layouts/pages-timeline.html	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/pages-timeline.html	(from https://themesbrand.com/minia/layouts/index.html)
12:41:37	60370/60370	---M-Z	200	added ('OK')	text/html	etag:%22ebd2-5fe9e7afec773-gzip%22	https://themesbrand.com/minia/layouts/pages-faqs.html	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/pages-faqs.html	(from https://themesbrand.com/minia/layouts/index.html)
12:41:38	114687/114687	---M-Z	200	added ('OK')	text/html	etag:%221bfff-5fe9e7afec773-gzip%22	https://themesbrand.com/minia/layouts/pages-pricing.html	C:/Webs/TemplateMania/themesbrand.com/minia/layouts/pages-pricing.html	(from https://themesbrand.com/minia/layouts/index.html)
